,공사번호,블록,공정,블록타입,선종,BLK_WT,BLK_LNTH,BLK_BDTH,BLK_HGHT,PCGCODE,송선,SHOP,사내외,P_LT,LT
265,2433,236,조립,BLK,LNGC,284,15.1,22.4,7.4,CB1,C1H4,GBS,사내,56,7
266,2433,226,조립,BLK,LNGC,354,15.1,27.6,7.4,CB1,C1H4,GBS,사내,56,7
267,2433,652,조립,BLK,LNGC,280,18.6,8.1,8.4,CS2,C1S2,GBS,사내,50,6
268,2433,233,조립,BLK,LNGC,321,17.5,22.4,7.4,CB1,C1E4,CAS,사내,52,13
269,2433,223,조립,BLK,LNGC,403,17.5,27.6,7.4,CB1,C5E4,CAS,사내,52,12
270,2433,183,조립,BLK,LNGC,259,19.9,15.5,8.4,AL1,SCS4,PAS,사내,59,16
271,2433,193,조립,BLK,LNGC,259,19.9,15.5,8.4,AL1,SCS4,PAS,사내,63,16
272,2433,239,조립,BLK,LNGC,192,15.1,13.2,3.2,CB2,T1G9,TBA,사내,37,32
273,2433,142,조립,BLK,LNGC,195,11.6,25.1,4.3,EL1,C1S2,CAS,사내,55,21
274,2433,152,조립,BLK,LNGC,187,11.6,24.9,4.3,EL1,C1S2,CAS,사내,55,22
275,2433,642,조립,BLK,LNGC,280,18.6,8.1,8.4,CS2,C1S2,GBS,사내,49,3
276,2433,225,조립,BLK,LNGC,368,16.8,27.6,7.4,CB1,E7M7,PBS,사내,45,7
277,2433,235,조립,BLK,LNGC,296,16.8,22.4,7.4,CB1,SZE2,PAS,사내,45,7
278,2433,104,조립,BLK,LNGC,99,21,14.4,5.3,AL4,C1S6,CAS,사내,27,10
279,2433,802,조립,BLK,LNGC,92,6.5,10.9,5.4,FB2,C5E2,CAS,사내,54,18
280,2433,234,조립,BLK,LNGC,309,18,22.4,7.4,CB1,SZE2,PAS,사내,45,10
281,2433,224,조립,BLK,LNGC,389,18,27.6,7.4,CB1,SCE7,PAS,사내,45,10
282,2433,651,조립,BLK,LNGC,260,19.5,16.6,8,CS2,C1S4,GBS,사내,58,12
283,2433,821,조립,BLK,LNGC,84,12.6,13.4,4.1,FL1,C1R1,GBS,사내,35,12
284,2433,238,조립,BLK,LNGC,326,16.8,22.4,7.4,CB1,SZE2,PAS,사내,48,14
285,2433,228,조립,BLK,LNGC,402,16.8,27.6,7.4,CB1,C1E7,CAS,사내,48,16
286,2433,237,조립,BLK,LNGC,309,18,22.4,7.4,CB1,SZE2,PAS,사내,50,9
287,2433,227,조립,BLK,LNGC,389,18,27.6,7.4,CB1,C1E7,CAS,사내,50,10
288,2433,831,조립,BLK,LNGC,87,12.6,13.6,4.1,FL1,C5R1,CAS,사내,35,6
289,2433,641,조립,BLK,LNGC,262,19.5,16.6,8,CS2,C1S4,GBS,사내,52,6
290,2433,653,조립,BLK,LNGC,67,18.6,8.6,10.6,CS2,C5E2,CAS,사내,43,7
291,2433,431,조립,BLK,LNGC,199,17.4,28.8,2.3,CT1,C1E1,CAS,사내,34,7
292,2433,643,조립,BLK,LNGC,67,18.6,8.6,10.6,CS2,SCE2,PAS,사내,42,10
293,2433,143,조립,BRC,LNGC,132,21.3,12.5,5.3,EL1,C1S2,CAS,사내,49,7
294,2433,622,조립,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,사내,30,11
295,2433,632,조립,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,사내,30,14
296,2433,421,조립,BLK,LNGC,176,17.2,28.8,2.3,CT1,C1E2,CAS,사내,21,6
297,2433,621,조립,BLK,LNGC,198,18,16.6,3.6,CS1,C1E2,CAS,사내,40,17
298,2433,623,조립,BLK,LNGC,165,14.7,16.6,3.6,CS1,SZH2,PAS,사내,32,17
299,2433,631,조립,BLK,LNGC,198,18,16.6,3.6,CS1,C1E2,CAS,사내,40,13
300,2433,633,조립,BLK,LNGC,165,14.7,16.6,3.6,CS1,SZH2,PAS,사내,32,13
301,2433,634,조립,BLK,LNGC,175,16.2,16.6,3.6,CS1,C1E2,CAS,사내,28,13
302,2433,624,조립,BLK,LNGC,174,16.2,16.6,3.6,CS1,C1E2,CAS,사내,28,15
303,2433,422,조립,BLK,LNGC,284,21.3,28.8,2.8,CT1,SZH4,PAS,사내,26,11
304,2433,432,조립,BLK,LNGC,296,21.5,28.8,2.8,CT1,SZE4,PAS,사내,26,10
305,2433,153,조립,BRC,LNGC,120,21.3,12.5,5.3,ED1,C1S2,CAS,사내,54,11
306,2433,625,조립,BLK,LNGC,178,16.8,16.6,3.6,CS1,C1E2,CAS,사내,27,3
307,2433,635,조립,BLK,LNGC,178,16.8,16.6,3.6,CS1,C1E2,CAS,사내,27,3
308,2433,406,조립,BLK,LNGC,112,13.8,22.4,2.8,CT1,C1E2,CAS,사내,27,13
309,2433,405,조립,BLK,LNGC,177,14.8,22.4,2.8,CT1,C1E2,CAS,사내,29,10
310,2433,626,조립,BLK,LNGC,182,16.8,16.6,3.6,CS1,C1E2,CAS,사내,27,10
311,2433,636,조립,BLK,LNGC,182,16.8,16.6,3.6,CS1,C1E2,CAS,사내,27,10
312,2433,423,조립,BLK,LNGC,284,21.3,28.8,2.8,CT1,SZH4,PAS,사내,19,8
313,2433,433,조립,BLK,LNGC,296,21.5,28.8,2.8,CT1,SZE2,PAS,사내,20,3
314,2433,434,조립,BLK,LNGC,297,21.5,28.8,2.8,CT1,SZE4,PAS,사내,21,7
315,2433,103,조립,BRC,LNGC,53,6.9,25,2.1,EL1,C1S9,CAS,사내,35,11
316,2433,424,조립,BLK,LNGC,283,21.3,28.8,2.8,CT1,SZH4,PAS,사내,18,4
317,2433,627,조립,BLK,LNGC,174,16.2,16.6,3.6,CS1,C1E2,CAS,사내,27,17
318,2433,637,조립,BLK,LNGC,175,16.2,16.6,3.6,CS1,C1E2,CAS,사내,27,17
319,2433,628,조립,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,사내,27,14
320,2433,638,조립,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,사내,27,14
321,2433,629,조립,BLK,LNGC,200,16.8,16.6,3.6,CS1,C1E2,CAS,사내,27,15
322,2433,639,조립,BLK,LNGC,200,16.8,16.6,3.6,CS1,C1E2,CAS,사내,27,15
323,2433,855,조립,BLK,LNGC,39,17,20.8,5,FL1,C1R1,CAS,사내,21,8
324,2433,825,조립,BLK,LNGC,51,15.6,22.6,5.4,FL1,C5R1,CAS,사내,20,9
325,2433,835,조립,BLK,LNGC,45,15.6,20.8,5.4,FL1,C1R1,CAS,사내,20,8
326,2433,845,조립,BLK,LNGC,47,17,16.6,5,FL1,C1R1,CAS,사내,21,10
327,2433,102,조립,BRC,LNGC,19,15.8,3.2,1,ED2,C1S6,CAS,사내,16,5
328,2433,684,조립,BRC,LNGC,34,18.6,6.4,3,CS2,C1R1,CAS,사내,35,21
329,2433,694,조립,BRC,LNGC,34,18.6,6.4,3,CS2,C1R1,CAS,사내,35,26
330,2433,693,조립,BRC,LNGC,20,19.5,2.5,3,CS2,C1S6,CAS,사내,20,10
331,2433,683,조립,BRC,LNGC,20,19.5,2.5,3,CS2,C1S6,CAS,사내,18,10
332,2433,612,조립,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1S6,CAS,사내,16,9
333,2433,312,조립,BRC,LNGC,6,4.8,4.8,0.5,CD5,C1S6,TS3,사내,15,0
334,2433,611,조립,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1S6,CAS,사내,14,16
335,2433,313,조립,BRC,LNGC,11,5.1,5.1,2,CD5,C1S6,CAS,사내,19,4
336,2433,311,조립,BRC,LNGC,6,4.8,4.8,0.5,CD5,C1S6,TS3,사내,10,9
337,2433,314,조립,BRC,LNGC,11,5.1,5.1,2,CD5,S6G9,NPS,사내,20,5
338,2433,614,조립,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1G9,CAS,사내,16,3
339,2433,613,조립,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1G9,CAS,사내,18,2
340,2434,101,조립,BLK,LNGC,302,21,14.4,4.3,AL3,SCS2,GBS,사내,106,8
341,2434,131,조립,BLK,LNGC,290,15.6,18.6,7.3,EB1,C1E1,OFD,사내,90,11
342,2434,121,조립,BLK,LNGC,275,15.6,17.8,7.3,EB1,C1E1,OFD,사내,85,10
343,2434,111,조립,BLK,LNGC,275,18.1,13.4,7.3,EB1,C1S0,CAS,사내,83,29
344,2434,123,조립,BLK,LNGC,253,21.2,25.1,5.3,EL1,C1S2,OFD,사내,64,22
345,2434,112,조립,BLK,LNGC,248,15.6,12.5,7.3,EB1,E1M1,NPS,사내,70,26
346,2434,801,조립,BLK,LNGC,222,12.6,19.3,3.2,FB1,C1S4,CAS,사내,82,19
347,2434,292,조립,BLK,LNGC,195,17.4,10.3,7.4,CS4,C1E1,GBS,사내,77,14
348,2434,133,조립,BLK,LNGC,236,21.2,24.9,5.3,EL1,SCS1,OFD,사내,67,0
349,2434,282,조립,BLK,LNGC,195,17.4,10.3,7.4,CS4,C1E1,GBS,사내,73,13
350,2434,182,조립,BLK,LNGC,220,15.1,16.4,4.3,AL3,C5S3,CAS,사내,69,18
351,2434,192,조립,BLK,LNGC,220,15.1,16.4,4.3,AL3,C1S3,GBS,사내,64,11
352,2434,132,조립,BLK,LNGC,176,15.6,24.9,4.3,EL1,C1M2,CAS,사내,60,12
353,2434,271,조립,BLK,LNGC,153,18,8.5,7.4,CS4,C1E1,GBS,사내,57,9
354,2434,105,조립,BLK,LNGC,271,14.1,14.4,8.1,AL4,C1M0,GBS,사내,81,18
355,2434,261,조립,BLK,LNGC,153,18,8.5,7.4,CS4,C1E1,GBS,사내,59,12
356,2434,124,조립,BLK,LNGC,211,20,25.1,5.3,EL1,C1M2,GBS,사내,56,12
357,2434,252,조립,BLK,LNGC,163,17.4,11.3,3.2,CB2,C1E2,GBS,사내,50,11
358,2434,134,조립,BLK,LNGC,197,20,24.9,5.3,EL1,E4H4,GBS,사내,55,9
359,2434,122,조립,BLK,LNGC,190,15.6,25.1,4.3,EL1,C1S1,CAS,사내,53,14
360,2434,221,조립,BLK,LNGC,254,18,16.6,3.2,CB2,E1M1,PBS,사내,49,24
361,2434,281,조립,BLK,LNGC,207,18,8.3,7.4,CS4,C1E1,GBS,사내,64,15
362,2434,291,조립,BLK,LNGC,207,18,8.3,7.4,CS4,C1E1,GBS,사내,63,16
363,2434,242,조립,BLK,LNGC,181,17.4,11.5,3.2,CB2,C1E1,GBS,사내,56,13
364,2434,163,조립,BLK,LNGC,137,15.1,17.5,5.3,AL1,E1M1,NPS,사내,50,9
365,2434,173,조립,BLK,LNGC,137,15.1,17.5,5.3,AL1,E1M1,NPS,사내,49,13
366,2434,832,조립,BLK,LNGC,268,19.2,18.9,7.9,FL1,SCE1,GBS,사내,102,16
367,2434,241,조립,BLK,LNGC,246,18,16.5,3.2,CB2,C1E1,CAS,사내,44,19
368,2434,231,조립,BLK,LNGC,242,18,16.4,3.2,CB2,SZE2,PAS,사내,39,18
369,2434,822,조립,BLK,LNGC,310,19.2,20.7,7.9,FL1,SCE1,GBS,사내,95,24
370,2434,229,조립,BLK,LNGC,297,15.1,18.1,3.2,CB2,C1E7,CAS,사내,48,16
371,2434,172,조립,BLK,LNGC,269,15.3,24.9,4.3,EL1,S2M2,GBS,사내,76,29
372,2434,251,조립,BLK,LNGC,236,18,16.3,3.2,CB2,C1E2,OFD,사내,42,14
373,2434,110,조립,BLK,LNGC,131,11.8,16.7,7.3,AL2,C1S1,CAS,사내,64,20
374,2434,239,조립,BLK,LNGC,192,15.1,13.2,3.2,CB2,SZH2,PAS,사내,39,20
375,2434,222,조립,BLK,LNGC,373,16.8,27.6,7.4,CB2,C1S0,GBS,사내,53,18
376,2434,232,조립,BLK,LNGC,301,16.8,22.4,7.4,CB2,C1S0,GBS,사내,53,18
377,2434,279,조립,BLK,LNGC,207,15.1,9.3,7.4,CS4,S3R3,GBS,사내,51,16
378,2434,269,조립,BLK,LNGC,207,15.1,9.3,7.4,CS4,S3R3,GBS,사내,55,16
379,2434,162,조립,BLK,LNGC,278,15.3,25.1,4.3,EL1,S2M2,GBS,사내,71,11
380,2434,223,조립,BLK,LNGC,403,17.5,27.6,7.4,CB1,C5E4,OFD,사내,50,9
381,2434,233,조립,BLK,LNGC,321,17.5,22.4,7.4,CB1,C5E4,OFD,사내,50,13
382,2434,235,조립,BLK,LNGC,296,16.8,22.4,7.4,CB1,SCE4,PAS,사내,56,10
383,2434,225,조립,BLK,LNGC,368,16.8,27.6,7.4,CB1,SCE4,PAS,사내,56,8
384,2434,652,조립,BLK,LNGC,280,18.6,8.1,8.4,CS2,C1S2,GBS,사내,63,13
385,2434,141,조립,BLK,LNGC,153,18.1,16.1,6.1,EB1,C1S1,CAS,사내,53,28
386,2434,151,조립,BLK,LNGC,153,18.1,16.1,6.1,EB1,C1S1,CAS,사내,53,36
387,2434,183,조립,BLK,LNGC,259,19.9,15.5,8.4,AL1,C5S3,CAS,사내,63,17
388,2434,193,조립,BLK,LNGC,259,19.9,15.5,8.4,AL1,C5S3,CAS,사내,62,16
389,2434,810,조립,BLK,LNGC,211,15.7,17.1,10.5,FB2,C1S3,GBS,사내,92,55
390,2434,831,조립,BLK,LNGC,87,12.6,13.6,4.1,FL1,C1R1,CAS,사내,34,10
391,2434,236,조립,BLK,LNGC,284,15.1,22.4,7.4,CB1,C1E4,GBS,사내,57,7
392,2434,226,조립,BLK,LNGC,354,15.1,27.6,7.4,CB1,C5E4,CAS,사내,57,8
393,2434,642,조립,BLK,LNGC,280,18.6,8.1,8.4,CS2,C1S2,GBS,사내,58,7
394,2434,142,조립,BLK,LNGC,195,11.6,25.1,4.3,EL1,C1S2,CAS,사내,62,15
395,2434,152,조립,BLK,LNGC,187,11.6,24.9,4.3,EL1,C1S2,CAS,사내,62,34
396,2434,144,조립,BLK,LNGC,149,18.8,25.1,5.3,EL1,C1S1,GBS,사내,57,12
397,2434,821,조립,BLK,LNGC,84,12.6,13.4,4.1,FL1,C1S1,CAS,사내,34,12
398,2434,104,조립,BLK,LNGC,99,21,14.4,5.3,AL4,C1S6,CAS,사내,24,10
399,2434,154,조립,BLK,LNGC,136,18.8,24.9,5.3,EL1,C1S1,GBS,사내,53,8
400,2434,125,조립,BLK,LNGC,190,20,25.1,4.4,EL1,S2M2,GBS,사내,46,11
401,2434,135,조립,BLK,LNGC,179,20,24.9,4.4,EL1,S2M2,GBS,사내,49,9
402,2434,234,조립,BLK,LNGC,309,18,22.4,7.4,CB1,SZE2,PAS,사내,46,7
403,2434,224,조립,BLK,LNGC,389,18,27.6,7.4,CB1,C1E7,CAS,사내,46,10
404,2434,238,조립,BLK,LNGC,326,16.8,22.4,7.4,CB1,SZE2,PAS,사내,45,11
405,2434,228,조립,BLK,LNGC,402,16.8,27.6,7.4,CB1,C1E7,CAS,사내,48,13
406,2434,802,조립,BLK,LNGC,92,6.5,10.9,5.4,FB2,C1E2,CAS,사내,70,31
407,2434,227,조립,BLK,LNGC,389,18,27.6,7.4,CB1,C1E7,CAS,사내,46,14
408,2434,823,조립,BLK,LNGC,213,19.2,22.8,7.9,FL1,SCE1,GBS,사내,69,25
409,2434,237,조립,BLK,LNGC,309,18,22.4,7.4,CB1,SZE2,PAS,사내,46,13
410,2434,641,조립,BLK,LNGC,262,19.5,16.6,8,CS2,C5S4,CAS,사내,70,24
411,2434,653,조립,BLK,LNGC,67,18.6,8.6,10.6,CS2,C1E2,CAS,사내,43,14
412,2434,643,조립,BLK,LNGC,67,18.6,8.6,10.6,CS2,C1E2,CAS,사내,42,12
413,2434,853,조립,BLK,LNGC,101,11.8,12.3,7.9,FL1,S2M2,3DS,사내,72,12
414,2434,843,조립,BLK,LNGC,107,11.8,14.2,7.9,FL1,S2M2,3DS,사내,73,11
415,2434,651,조립,BLK,LNGC,260,19.5,16.6,8,CS2,C5S4,CAS,사내,67,26
416,2434,833,조립,BLK,LNGC,182,19.2,21,7.9,FL1,C1E6,GBS,사내,59,11
417,2434,431,조립,BLK,LNGC,199,17.4,28.8,2.3,CT1,C1E1,CAS,사내,30,7
418,2434,145,조립,BLK,LNGC,141,18.8,25.1,4.4,EL1,C1M2,GBS,사내,54,25
419,2434,155,조립,BLK,LNGC,137,18.8,24.9,4.4,EL1,C1M2,GBS,사내,53,30
420,2434,621,조립,BLK,LNGC,198,18,16.6,3.6,CS1,C1E2,CAS,사내,61,28
421,2434,631,조립,BLK,LNGC,198,18,16.6,3.6,CS1,C1E2,CAS,사내,61,28
422,2434,421,조립,BLK,LNGC,176,17.2,28.8,2.3,CT1,C1E4,CAS,사내,22,10
423,2434,632,조립,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,사내,28,12
424,2434,622,조립,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,사내,28,13
425,2434,422,조립,BLK,LNGC,284,21.3,28.8,2.8,CT1,SZH4,PAS,사내,29,9
426,2434,165,조립,BLK,LNGC,187,18.8,25,4.4,AL1,SCS2,PAS,사내,68,20
427,2434,175,조립,BLK,LNGC,174,18.8,24.8,4.4,AL1,SCS2,PAS,사내,68,10
428,2434,432,조립,BLK,LNGC,296,21.5,28.8,2.8,CT1,SZE4,PAS,사내,29,27
429,2434,623,조립,BLK,LNGC,165,14.7,16.6,3.6,CS1,SZH2,PAS,사내,27,10
430,2434,633,조립,BLK,LNGC,165,14.7,16.6,3.6,CS1,SZH2,PAS,사내,27,11
431,2434,624,조립,BLK,LNGC,174,16.2,16.6,3.6,CS1,C1E2,CAS,사내,46,26
432,2434,634,조립,BLK,LNGC,175,16.2,16.6,3.6,CS1,C1E2,CAS,사내,46,26
433,2434,164,조립,BLK,LNGC,166,18.8,25,5.3,AL1,S9M9,GBS,사내,52,28
434,2434,174,조립,BLK,LNGC,164,18.8,24.8,5.3,AL1,C1S9,GBS,사내,52,30
435,2434,824,조립,BLK,LNGC,101,17.9,23.1,4,FL1,C1S5,CAS,사내,49,7
436,2434,625,조립,BLK,LNGC,178,16.8,16.6,3.6,CS1,C1E2,CAS,사내,43,28
437,2434,635,조립,BLK,LNGC,178,16.8,16.6,3.6,CS1,C1E2,CAS,사내,46,25
438,2434,636,조립,BLK,LNGC,182,16.8,16.6,3.6,CS1,C1E2,CAS,사내,49,30
439,2434,626,조립,BLK,LNGC,182,16.8,16.6,3.6,CS1,C1E2,CAS,사내,49,27
440,2434,627,조립,BLK,LNGC,174,16.2,16.6,3.6,CS1,C1E2,CAS,사내,49,27
441,2434,637,조립,BLK,LNGC,175,16.2,16.6,3.6,CS1,C1E2,CAS,사내,49,26
442,2434,406,조립,BLK,LNGC,112,13.8,22.4,2.8,CT1,C1E2,CAS,사내,47,26
443,2434,405,조립,BLK,LNGC,177,14.8,22.4,2.8,CT1,C1E2,CAS,사내,49,8
444,2434,628,조립,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,사내,46,32
445,2434,638,조립,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,사내,46,31
446,2434,153,조립,BRC,LNGC,120,21.3,12.5,5.3,ED1,C1S2,CAS,사내,60,10
447,2434,143,조립,BRC,LNGC,132,21.3,12.5,5.3,EL1,C1S2,CAS,사내,63,12
448,2434,639,조립,BLK,LNGC,200,16.8,16.6,3.6,CS1,C1E2,CAS,사내,47,14
449,2434,834,조립,BLK,LNGC,81,17.9,21.3,4,FL1,SZG8,PAS,사내,42,10
450,2434,629,조립,BLK,LNGC,200,16.8,16.6,3.6,CS1,C1E2,CAS,사내,47,15
451,2434,103,조립,BRC,LNGC,53,6.9,25,2.1,EL1,C1S9,CAS,사내,55,12
452,2434,844,조립,BLK,LNGC,85,17,16.6,4,FL1,S1R1,APD,사내,42,8
453,2434,194,조립,BLK,LNGC,121,19.9,20.6,5.3,AL1,C5S1,CAS,사내,51,9
454,2434,184,조립,BLK,LNGC,142,19.9,24.1,5.3,AL1,C5S1,CAS,사내,50,9
455,2434,854,조립,BLK,LNGC,71,16.9,14.7,4,FL1,S1R1,APD,사내,42,11
456,2434,813,조립,BLK,LNGC,26,3.9,9.8,7.9,FB2,S6G9,3DS,사내,34,6
457,2434,185,조립,BLK,LNGC,97,19.9,24.3,4.4,AL1,C5R3,CAS,사내,26,4
458,2434,195,조립,BLK,LNGC,80,19.9,20.1,4.4,AL1,C5R3,CAS,사내,26,6
459,2434,845,조립,BLK,LNGC,47,17,16.6,5,FL1,C1R1,CAS,사내,19,8
460,2434,825,조립,BLK,LNGC,51,15.6,22.6,5.4,FL1,C5R1,CAS,사내,17,6
461,2434,835,조립,BLK,LNGC,45,15.6,20.8,5.4,FL1,C5R1,CAS,사내,27,9
462,2434,102,조립,BRC,LNGC,19,15.8,3.2,1,ED2,C1S6,CAS,사내,16,7
463,2434,855,조립,BLK,LNGC,39,17,20.8,5,FL1,C1R1,CAS,사내,23,10
464,2434,694,조립,BRC,LNGC,34,18.6,6.4,3,CS2,C1R1,CAS,사내,24,8
465,2434,684,조립,BRC,LNGC,34,18.6,6.4,3,CS2,C1R1,CAS,사내,24,8
466,2434,683,조립,BRC,LNGC,20,19.5,2.5,3,CS2,C1S6,CAS,사내,24,6
467,2434,693,조립,BRC,LNGC,20,19.5,2.5,3,CS2,C1S6,CAS,사내,24,6
468,2434,612,조립,BRC,LNGC,10,4.8,3.1,3.5,CS1,C5S6,CAS,사내,28,9
469,2434,312,조립,BRC,LNGC,6,4.8,4.8,0.5,CD5,C1S6,CAS,사내,17,3
470,2434,611,조립,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1S6,CAS,사내,28,10
471,2434,311,조립,BRC,LNGC,6,4.8,4.8,0.5,CD5,C1S6,CAS,사내,20,7
472,2434,613,조립,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1S6,CAS,사내,28,10
473,2434,614,조립,BRC,LNGC,10,4.8,3.1,3.5,CS1,C5S6,CAS,사내,28,10
474,2434,313,조립,BRC,LNGC,11,5.1,5.1,2,CD5,C1S6,CAS,사내,20,7
475,2434,314,조립,BRC,LNGC,11,5.1,5.1,2,CD5,C1S6,CAS,사내,18,6
476,2446,121,조립,BLK,LNGC,290,18.8,18,9.2,EB1,C1S2,GBS,사내,103,8
477,2446,131,조립,BLK,LNGC,204,18.8,18,9.2,EB1,C1S2,GBS,사내,53,8
478,2446,141,조립,BLK,LNGC,205,21.2,14.7,9.2,EB1,SCE3,GBS,사내,62,7
479,2446,151,조립,BLK,LNGC,113,21.2,14.7,9.2,EB1,SCE3,GBS,사내,62,9
480,2446,101,조립,BLK,LNGC,143,22,8.2,9.2,EB1,C1E4,OFD,사내,47,13
481,2446,222,조립,BLK,LNGC,387,20.2,25.8,7.6,CB1,C1E4,CAS,사내,38,12
482,2446,160,조립,BLK,LNGC,290,9.2,8,8.4,AL2,C1M9,GBS,사내,52,39
483,2446,212,조립,BLK,LNGC,194,19.2,19.6,3.2,CB2,C1E1,CAS,사내,42,15
484,2446,232,조립,BLK,LNGC,300,20.2,20.7,7.6,CB2,C1E4,CAS,사내,36,8
485,2446,281,조립,BLK,LNGC,135,20.5,11.3,4.2,CS4,T1E1,TBA,사내,35,8
486,2446,133,조립,BLK,LNGC,126,21.4,10.9,5.3,ED1,SCE2,PAS,사내,29,6
487,2446,233,조립,BLK,LNGC,318,19.8,20.7,7.6,CB1,SZE2,PAS,사내,42,11
488,2446,223,조립,BLK,LNGC,410,19.8,25.8,7.6,CB1,SZE2,PAS,사내,42,11
489,2446,170,조립,BLK,LNGC,113,9.2,8,8.4,AL2,C1M9,GBS,사내,42,26
490,2446,234,조립,BLK,LNGC,261,18.2,20.7,7.6,CB1,C1E4,CAS,사내,40,9
491,2446,224,조립,BLK,LNGC,340,18.2,25.8,7.6,CB1,SCE7,PAS,사내,40,12
492,2446,236,조립,BLK,LNGC,241,15.1,20.7,7.6,CB1,SZE2,PAS,사내,39,7
493,2446,226,조립,BLK,LNGC,312,15.1,25.8,7.6,CB1,SZE2,PAS,사내,39,8
494,2446,229,조립,BLK,LNGC,305,15.1,25.8,7.6,CB2,C1E4,GBS,사내,41,8
495,2446,431,조립,BLK,LNGC,193,20.6,28.9,2.5,CT1,C1E3,CAS,사내,28,10
496,2446,155,조립,BLK,LNGC,170,21.9,23.3,5.2,EL1,C1E2,CAS,사내,45,6
497,2446,123,조립,BLK,LNGC,53,21.4,10.9,5.3,EL1,SCE2,PAS,사내,28,8
498,2446,237,조립,BLK,LNGC,260,18.2,20.7,7.6,CB1,C1E4,CAS,사내,37,7
499,2446,239,조립,BLK,LNGC,234,15.1,20.7,7.6,CB1,C1E4,GBS,사내,38,8
500,2446,227,조립,BLK,LNGC,340,18.2,25.8,7.6,CB1,C1E4,CAS,사내,37,7
501,2446,291,조립,BLK,LNGC,135,20.5,11.3,4.2,CB2,T1E1,TBA,사내,32,12
502,2446,235,조립,BLK,LNGC,297,20,20.7,7.6,CB1,C1E4,CAS,사내,38,10
503,2446,225,조립,BLK,LNGC,383,20,25.8,7.6,CB1,SCE4,PAS,사내,38,7
504,2446,251,조립,BLK,LNGC,174,20.5,15.6,3.2,CB2,C1E1,CAS,사내,38,11
505,2446,282,조립,BLK,LNGC,113,19.2,12.5,4.6,CS4,C1E1,GBS,사내,30,9
506,2446,292,조립,BLK,LNGC,113,19.2,12.5,4.6,CS4,C1E1,GBS,사내,30,5
507,2446,421,조립,BLK,LNGC,174,20.5,28.9,2.5,CT1,C1E4,CAS,사내,16,10
508,2446,228,조립,BLK,LNGC,383,20,25.8,7.6,CB2,C1E4,CAS,사내,30,8
509,2446,238,조립,BLK,LNGC,301,20,20.7,7.6,CB1,C1E4,CAS,사내,28,7
510,2446,145,조립,BLK,LNGC,189,21.9,23.2,5.2,EL1,C1M8,CAS,사내,31,13
511,2446,132,조립,BLK,LNGC,54,22.1,8,2.6,EL1,C1S3,CAS,사내,20,11
512,2446,122,조립,BLK,LNGC,40,22.1,8,2.6,EL1,C1S3,CAS,사내,20,7
513,2446,241,조립,BLK,LNGC,162,20.5,15.5,3.2,CS4,C1E2,CAS,사내,24,11
514,2446,422,조립,BLK,LNGC,287,20.5,28.9,2.8,CT1,C1E2,CAS,사내,23,8
515,2446,432,조립,BLK,LNGC,299,20.6,28.9,2.8,CT1,C1E2,CAS,사내,23,7
516,2446,801,조립,BLK,LNGC,187,19.3,14,7.4,FB1,C5S3,CAS,사내,49,14
517,2446,194,조립,BLK,LNGC,155,16.5,21.9,5.2,AL1,C5E4,OFD,사내,33,21
518,2446,184,조립,BLK,LNGC,149,16.5,20.5,5.2,AL1,C1E4,OFD,사내,33,23
519,2446,621,조립,BLK,LNGC,150,18.3,16.5,2.8,CS1,C1E2,CAS,사내,21,8
520,2446,631,조립,BLK,LNGC,152,18.3,16.5,2.8,CS1,SCE2,PAS,사내,21,7
521,2446,112,조립,BLK,LNGC,106,6.5,19.9,2.2,EL1,S6G9,APD,사내,13,3
522,2446,622,조립,BLK,LNGC,154,18.8,16.5,2.8,CS1,E2H2,PBS,사내,20,8
523,2446,632,조립,BLK,LNGC,154,18.8,16.5,2.8,CS1,SZE2,PAS,사내,20,7
524,2446,623,조립,BLK,LNGC,159,17.9,16.5,2.8,CS1,C1E2,CAS,사내,18,9
525,2446,633,조립,BLK,LNGC,159,17.9,16.5,2.8,CS1,C1E2,CAS,사내,18,9
526,2446,183,조립,BLK,LNGC,45,6.6,20,2.7,AL1,SCS1,PAS,사내,22,7
527,2446,824,조립,BLK,LNGC,93,15.2,12.8,8,FL1,C5S1,CAS,사내,35,7
528,2446,802,조립,BLK,LNGC,132,19.7,14,8,FL1,C5S3,CAS,사내,29,13
529,2446,193,조립,BLK,LNGC,40,6.6,18.2,2.7,AL1,SCS1,PAS,사내,22,7
